model_name,array_str,row_names,column_names,num_row,num_col
MVU4pL5a_zRsSdpI_1780_38,"[0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-1.0,-1.0,0.0,1.0,0.0,-1.0,1.0,1.0,0.0,2.0,-1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,-1.0,1.0,0.0]","['S1', 'S3', 'S2', 'S0']","['_J0', '_J1', '_J2', '_J3', '_J4', '_J5', '_J6', '_J7', '_J8', '_J9', '_J10', '_J11', '_J12', '_J13', '_J14', '_J15']",4,16
MfGdWkTF_EIM7YSX_1068_9,"[0.0,0.0,1.0,0.0,1.0,0.0,1.0,-1.0,0.0,1.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,0.0,1.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.0,1.0]","['S2', 'S0', 'S4', 'S3']","['_J0', '_J1', '_J2', '_J3', '_J4', '_J5', '_J6', '_J7', '_J8']",4,9
Ma2rOl1T_2VyOoa5_494_24,"[-1.0,1.0,0.0,-1.0,0.0,0.0,1.0,-1.0,-1.0,1.0,1.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,1.0,1.0,0.0,1.0,-1.0,-1.0,-1.0,0.0,1.0,1.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0]","['S1', 'S4', 'S0', 'S3']","['_J0', '_J1', '_J2', '_J3', '_J4', '_J5', '_J6', '_J7', '_J8', '_J9']",4,10
M2TMK4Ne_Wla5Thz_3506_16,"[-2.0,1.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-2.0,0.0,-2.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,-1.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-2.0,0.0,0.0,0.0,-1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,1.0]","['S3', 'S2', 'S1', 'S4', 'S0']","['_J0', '_J1', '_J2', '_J3', '_J4', '_J5', '_J6', '_J7', '_J8', '_J9', '_J10', '_J11', '_J12', '_J13', '_J14']",5,15
MJsGK9D9_qvbzCjw_352_9,"[-1.0,0.0,0.0,1.0,1.0,0.0,-1.0,0.0,-1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,2.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,1.0,0.0,-1.0,-1.0,0.0,0.0,-1.0,1.0,0.0,0.0,-1.0,1.0,0.0,1.0,0.0,-1.0,-1.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,1.0,0.0,0.0]","['S0', 'S1', 'S3', 'S2', 'S4']","['_J0', '_J1', '_J2', '_J3', '_J4', '_J5', '_J6', '_J7', '_J8', '_J9', '_J10']",5,11
MF9RXQvT_k0ztJ6u_2910_13,"[1.0,-1.0,0.0,-1.0,0.0,0.0,-1.0,0.0,1.0,0.0,-1.0,1.0,0.0,-1.0,-1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,-1.0,1.0,0.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,0.0,0.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0]","['S2', 'S4', 'S0', 'S1']","['_J0', '_J1', '_J2', '_J3', '_J4', '_J5', '_J6', '_J7', '_J8', '_J9', '_J10', '_J11']",4,12
Mt0g5UQf_kV4vdkc_675_9,"[0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,-1.0,2.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,2.0,1.0,1.0,-1.0,-1.0]","['S4', 'S3', 'S0', 'S1']","['_J0', '_J1', '_J2', '_J3', '_J4', '_J5', '_J6', '_J7', '_J8']",4,9
MhsTWsKV_yKUASzn_2803_21,"[1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,1.0,1.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,1.0,0.0,0.0,0.0,1.0]","['S1', 'S3', 'S2', 'S0']","['_J0', '_J1', '_J2', '_J3', '_J4', '_J5', '_J6', '_J7', '_J8', '_J9', '_J10']",4,11
MUaQeWBz_vraCVwn_2988_8,"[-1.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,2.0,0.0,-1.0,-1.0,1.0,-1.0,0.0,0.0,-1.0,1.0,0.0,-1.0,1.0]","['S2', 'S1', 'S4']","['_J0', '_J1', '_J2', '_J3', '_J4', '_J5', '_J6']",3,7
MG6anEik_4TSVWsz_2661_70,"[-1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-2.0,-1.0,-1.0,2.0,-1.0,1.0,0.0,1.0,0.0,1.0,1.0,-1.0,0.0,-1.0,0.0,1.0,-1.0,-1.0,1.0,1.0,1.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,-1.0,1.0,-1.0,0.0,0.0,-1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0]","['S0', 'S2', 'S4', 'S3', 'S1']","['_J0', '_J1', '_J2', '_J3', '_J4', '_J5', '_J6', '_J7', '_J8', '_J9', '_J10', '_J11', '_J12', '_J13', '_J14', '_J15', '_J16', '_J17']",5,18
MvP9ZIaZ_Sufnp5C_2497_83,"[-1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,-1.0,0.0,0.0,1.0,-1.0,-1.0,2.0,0.0,0.0]","['S0', 'S4', 'S1', 'S2']","['_J0', '_J1', '_J2', '_J3', '_J4', '_J5', '_J6']",4,7
MDtadicQ_5pBZyOq_683_26,"[0.0,0.0,0.0,2.0,-1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,1.0,-1.0,0.0,2.0,0.0,0.0,1.0,-1.0,0.0]","['S0', 'S3', 'S1', 'S4', 'S2']","['_J0', '_J1', '_J2', '_J3', '_J4', '_J5', '_J6', '_J7', '_J8', '_J9']",5,10
MxnOLLGi_NyOyLMT_2371_9,"[-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","['S2', 'S4', 'S3', 'S1', 'S0']","['_J0', '_J1', '_J2', '_J3', '_J4', '_J5']",5,6
MvA3wELP_lTfvmTi_370_19,"[-1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,-1.0,0.0,0.0,0.0,1.0,0.0,-2.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,-2.0,0.0,0.0,-1.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-1.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0]","['S2', 'S3', 'S0', 'S4']","['_J0', '_J1', '_J2', '_J3', '_J4', '_J5', '_J6', '_J7', '_J8', '_J9', '_J10', '_J11']",4,12
MqiXpY6w_s0vwR6o_37_9,"[-1.0,1.0,-1.0,0.0,0.0,1.0,0.0,0.0,-1.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1.0,-1.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,-1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0]","['S4', 'S3', 'S1', 'S2']","['_J0', '_J1', '_J2', '_J3', '_J4', '_J5', '_J6', '_J7', '_J8']",4,9
MH8CnmuP_hKVui7N_331_16,"[0.0,0.0,0.0,0.0,1.0,-1.0,0.0,1.0,-1.0,1.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,-1.0,0.0,1.0,0.0,1.0,1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,1.0,0.0,-2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,-2.0,0.0,2.0,0.0,-1.0,0.0]","['S2', 'S1', 'S3', 'S4', 'S0']","['_J0', '_J1', '_J2', '_J3', '_J4', '_J5', '_J6', '_J7', '_J8', '_J9', '_J10', '_J11']",5,12
MZPau1IE_WrjCbM0_1041_20,"[1.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,2.0,2.0,-1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,-1.0,-1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0]","['S3', 'S1', 'S2', 'S0']","['_J0', '_J1', '_J2', '_J3', '_J4', '_J5', '_J6', '_J7', '_J8', '_J9', '_J10', '_J11', '_J12', '_J13', '_J14', '_J15', '_J16', '_J17', '_J18']",4,19
MMET1jHI_B14xkIP_1438_9,"[-1.0,-1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.0,-1.0,1.0,0.0,1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,1.0,-1.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,1.0,0.0,1.0,0.0,0.0,-1.0,0.0]","['S1', 'S0', 'S3', 'S2', 'S4']","['_J0', '_J1', '_J2', '_J3', '_J4', '_J5', '_J6', '_J7', '_J8', '_J9', '_J10', '_J11', '_J12']",5,13
MRi8cc7J_3YM7tUo_821_18,"[-1.0,-1.0,1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,0.0,-1.0,0.0,1.0,1.0,-1.0,0.0,-1.0,0.0,-1.0,2.0,0.0,1.0,0.0,2.0,0.0,-1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,-2.0,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","['S1', 'S0', 'S3', 'S4', 'S2']","['_J0', '_J1', '_J2', '_J3', '_J4', '_J5', '_J6', '_J7', '_J8', '_J9', '_J10', '_J11', '_J12', '_J13', '_J14', '_J15', '_J16', '_J17', '_J18', '_J19']",5,20
MKq97aGz_GcFRVrK_1824_16,"[-1.0,2.0,-1.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,-1.0,0.0,1.0,0.0,2.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,2.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","['S4', 'S0', 'S1', 'S2', 'S3']","['_J0', '_J1', '_J2', '_J3', '_J4', '_J5', '_J6', '_J7', '_J8', '_J9', '_J10', '_J11', '_J12']",5,13
MzQugNHi_YBfY3W4_2515_55,"[-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,-1.0,-2.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,-2.0,-1.0,0.0,1.0]","['S0', 'S4', 'S3', 'S1']","['_J0', '_J1', '_J2', '_J3', '_J4', '_J5', '_J6', '_J7', '_J8']",4,9
MuWpsJtL_TsWNc7v_3661_48,"[-1.0,1.0,-1.0,-1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,1.0,1.0,0.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,2.0,0.0,1.0]","['S2', 'S0', 'S4', 'S1']","['_J0', '_J1', '_J2', '_J3', '_J4', '_J5', '_J6']",4,7
MOEflchU_Osu607m_1679_13,"[-1.0,2.0,0.0,-1.0,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,-1.0,1.0,-1.0,0.0,-2.0,1.0,-1.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0]","['S2', 'S1', 'S4', 'S3', 'S0']","['_J0', '_J1', '_J2', '_J3', '_J4', '_J5', '_J6', '_J7', '_J8', '_J9', '_J10', '_J11']",5,12
MkpiX5ph_PIAwOkn_1427_9,"[-1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.0,0.0,1.0,0.0,0.0,-1.0,-1.0,0.0,1.0,-1.0,2.0,1.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,1.0,0.0,1.0]","['S3', 'S4', 'S2', 'S1', 'S0']","['_J0', '_J1', '_J2', '_J3', '_J4', '_J5', '_J6', '_J7', '_J8', '_J9']",5,10
MWpzm0Dd_8AWOOz6_3752_48,"[-1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,-1.0,0.0,1.0,-1.0,1.0,-1.0,0.0,-1.0,-1.0,0.0,1.0,1.0,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-1.0]","['S0', 'S3', 'S4', 'S2']","['_J0', '_J1', '_J2', '_J3', '_J4', '_J5', '_J6', '_J7', '_J8', '_J9', '_J10']",4,11
MT3zob1j_NHezo8F_1773_9,"[1.0,0.0,-1.0,-1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0,-1.0,0.0,1.0,1.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-1.0,0.0,2.0]","['S0', 'S3', 'S4', 'S2']","['_J0', '_J1', '_J2', '_J3', '_J4', '_J5', '_J6', '_J7', '_J8', '_J9', '_J10']",4,11
MF3zlTK9_dbC9OTp_2628_9,"[-1.0,0.0,1.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,1.0,-1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0]","['S0', 'S1', 'S4', 'S3']","['_J0', '_J1', '_J2', '_J3', '_J4', '_J5', '_J6', '_J7', '_J8', '_J9', '_J10']",4,11
MAuyeDF5_FNZj0cs_2961_9,"[-1.0,1.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,-2.0,1.0,0.0,-1.0,1.0,-1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0]","['S4', 'S2', 'S0', 'S1', 'S3']","['_J0', '_J1', '_J2', '_J3', '_J4', '_J5', '_J6', '_J7', '_J8', '_J9', '_J10']",5,11
MlQx6ZaF_speKoDU_2912_8,"[0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,-1.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,1.0,0.0,1.0,-1.0,1.0,1.0,1.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,-2.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0]","['S2', 'S0', 'S3', 'S4', 'S1']","['_J0', '_J1', '_J2', '_J3', '_J4', '_J5', '_J6', '_J7', '_J8', '_J9', '_J10', '_J11', '_J12']",5,13
MMFH1cy2_9BSrMVQ_468_2,"[-1.0,2.0,-1.0,-2.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,-1.0]","['S3', 'S1', 'S4']","['_J0', '_J1', '_J2', '_J3', '_J4', '_J5', '_J6', '_J7']",3,8
MBhDIjSK_b2sWZwM_549_9,"[1.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,-1.0,1.0,0.0,1.0,2.0,-1.0,-1.0,1.0,1.0,-1.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,2.0,-1.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0]","['S2', 'S0', 'S1', 'S4']","['_J0', '_J1', '_J2', '_J3', '_J4', '_J5', '_J6', '_J7', '_J8', '_J9', '_J10']",4,11
MvgnOBrV_eKY0Kd9_2765_9,"[-1.0,0.0,0.0,0.0,-1.0,0.0,1.0,-1.0,0.0,1.0,1.0,0.0,0.0,1.0,-1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,-1.0,0.0,1.0,-1.0,0.0,0.0,0.0,-1.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,2.0,-1.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,-1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,1.0,0.0,1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-1.0,-1.0,0.0]","['S2', 'S4', 'S0', 'S3', 'S1']","['_J0', '_J1', '_J2', '_J3', '_J4', '_J5', '_J6', '_J7', '_J8', '_J9', '_J10', '_J11', '_J12', '_J13', '_J14', '_J15', '_J16', '_J17', '_J18', '_J19', '_J20', '_J21', '_J22', '_J23', '_J24', '_J25', '_J26', '_J27', '_J28', '_J29', '_J30', '_J31', '_J32', '_J33', '_J34', '_J35', '_J36', '_J37']",5,38
MdGSoqrP_FOflIH6_1531_7,"[0.0,0.0,2.0,0.0,0.0,-1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.0,-1.0,-1.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,1.0,0.0,1.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.0,0.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,1.0,1.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0]","['S4', 'S2', 'S0', 'S1', 'S3']","['_J0', '_J1', '_J2', '_J3', '_J4', '_J5', '_J6', '_J7', '_J8', '_J9', '_J10', '_J11', '_J12', '_J13', '_J14', '_J15']",5,16
MNkkZgSy_Mdb760D_1522_17,"[-1.0,0.0,1.0,1.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,-1.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","['S3', 'S0', 'S2', 'S4', 'S1']","['_J0', '_J1', '_J2', '_J3', '_J4', '_J5', '_J6', '_J7', '_J8', '_J9', '_J10', '_J11', '_J12', '_J13', '_J14', '_J15', '_J16', '_J17']",5,18
MQGNioid_Q184ypV_3246_9,"[-1.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,1.0,-1.0,-1.0,-1.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.0,0.0]","['S3', 'S4', 'S2', 'S0']","['_J0', '_J1', '_J2', '_J3', '_J4', '_J5', '_J6']",4,7
MiCJcvXZ_HjxiPAE_1094_16,"[0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,-1.0,2.0,1.0,0.0,0.0,-1.0,0.0,-1.0,-1.0,1.0,1.0,1.0,0.0,1.0,-1.0,-1.0,2.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0]","['S0', 'S3', 'S1', 'S4']","['_J0', '_J1', '_J2', '_J3', '_J4', '_J5', '_J6', '_J7', '_J8', '_J9', '_J10', '_J11', '_J12']",4,13
Mn1ftrxO_5WMiO8R_4132_17,"[-1.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,-1.0,0.0,0.0,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.0,-1.0,2.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0]","['S3', 'S0', 'S2', 'S1']","['_J0', '_J1', '_J2', '_J3', '_J4', '_J5', '_J6', '_J7', '_J8', '_J9', '_J10', '_J11', '_J12', '_J13', '_J14', '_J15', '_J16', '_J17']",4,18
MGJbTm4p_1zrA6zX_4949_26,"[-2.0,1.0,0.0,-1.0,0.0,1.0,-1.0,-1.0,0.0,0.0,1.0,1.0,1.0,-1.0,1.0,0.0,-1.0,-1.0,1.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,-2.0,0.0,1.0,-1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,2.0,1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,1.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-2.0,0.0,1.0]","['S4', 'S1', 'S3', 'S2', 'S0']","['_J0', '_J1', '_J2', '_J3', '_J4', '_J5', '_J6', '_J7', '_J8', '_J9', '_J10', '_J11', '_J12', '_J13', '_J14', '_J15', '_J16', '_J17']",5,18
MO4DwTfw_llK2dE2_2109_28,"[-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,1.0,-2.0,0.0,0.0,0.0,1.0,1.0,-1.0,0.0,0.0,-1.0,0.0,1.0,1.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0]","['S0', 'S1', 'S3', 'S4']","['_J0', '_J1', '_J2', '_J3', '_J4', '_J5', '_J6', '_J7', '_J8', '_J9', '_J10', '_J11', '_J12']",4,13
